Process is:[object process]
argv:/usr/local/bin/node,/mnt/d/programs/NetBeansProjects/Orb/src/missionfinder/main.js,-236,2004-08-06,2011-03-17
Horizon command is:java -jar ../../../HorizonsQuery/dist/HorizonsQuery.jar -236 2004-08-06 2011-03-17
Looking at pname, time:Earth 200000000
30 1.0759994294969364 0.15637228919712423 1.19088619391704 1.4759665881894286
31 1.0767522780723267 0.16115538511000688 1.208113573259686 1.483718090621817
32 1.0774270433026287 0.1659218371163212 1.225148303707447 1.4883372229800993
33 1.0780232343115927 0.17067004596321497 1.2419821346818785 1.4900381723136884
34 1.0785404179801077 0.17539835955198105 1.2586069779128106 1.4890010963210338
35 1.0789782186970514 0.18010507415759602 1.2750149125557135 1.4853745149655766
36 1.07933631814359 0.18478843574429998 1.2911981905472774 1.4792782228189558
37 1.0796144551131592 0.18944664137085862 1.3071492422040598 1.4708063101074287
38 1.0798124253681578 0.19407784067538603 1.322860682024171 1.4600300801998325
39 1.0799300815346835 0.19868013743265467 1.3383253146622818 1.4470007776799885
40 1.079967333036329 0.20325159117841202 1.3535361410487463 1.4317521216284248
41 1.0799241460680087 0.20779021889393878 1.3684863646221153 1.414302692952823
42 1.079800543610592 0.21229399675301186 1.3831693976509911 1.3946582665112683
43 1.0795966054869606 0.21676086191917454 1.397578867610136 1.3728142187973549
44 1.0793124684598066 0.22118871440053303 1.4117086235908407 1.3487581887697804
45 1.0789483263712316 0.22557541895502753 1.4255527427149672 1.3224732315268801
46 1.0785044303240163 0.2299188070467204 1.4391055365286143 1.2939417914900704
47 1.0779810889042774 0.23421667885211153 1.452361557350964 1.263150945322305
48 1.0773786684450701 0.23846680531583936 1.4653156045550804 1.230099539599289
49 1.0766975933303868 0.24266693025563307 1.477962730758976 1.1948080915166766
50 1.0759383463387857 0.2468147725164286 1.4902982479063613 1.1573326495187883
51 1.075101469025746 0.2509080281729299 1.5023177332176096 1.1177842315463535
52 1.0741875621437582 0.2549443727862342 1.5140170349962991 1.0763559437962607
53 1.073197191843668 0.2589232311715666 1.5253931304561523 1.033359434705565
54 1.0721309298494484 0.26284165030650886 1.5364419385102641 0.9892769499513645
55 1.0709895761087533 0.2666960269120404 1.547159505523722 0.9448251358708074
56 1.0697739727698843 0.27048396718265705 1.5575428106470977 0.9010303812328007
57 1.0684850239148225 0.27420306852965415 1.5675891311735337 0.8593063556057198
58 1.067123696174489 0.27785092217168 1.5772960471894153 0.821502964900422
59 1.0656910193689246 0.2814251157796081 1.5866614459920505 0.789873524490923
60 1.0641880871699239 0.2849232361768814 1.595683526267345 0.766886578578588
61 1.0626160577831003 0.2883428720964318 1.6043608020209916 0.75483059335344
62 1.06097615464535 0.2916816169955707 1.6126921062567698 0.7552649784384149
63 1.0592696671320816 0.29493707192915286 1.620676594394351 0.7685307486190469
64 1.0574979512677796 0.29810684848037444 1.6283137474182847 0.7935943164437971
65 1.0556624304342341 0.3011885717475689 1.6356033747501917 0.8283288018656008
66 1.0537645960727573 0.30417988338648644 1.6425456168384094 0.870066034305819
67 1.0518060083771406 0.30707844470869256 1.6491409474600747 0.9161400858290284
68 1.0497882969731758 0.3098819398375714 1.6553901757299039 0.9642431411435906
69 1.047713161578563 0.3125880789227759 1.661294447807329 1.012570121583714
70 1.0455823726359958 0.3151946014131394 1.666855248291575 1.0598153773692536
71 1.0433977719114764 0.3176992793876957 1.6720744012923003 1.1050962878434614
72 1.0411612730496769 0.3200999209438621 1.6769540711617603 1.1478563168069542
73 1.0388748620777548 0.3223943736419778 1.681496762872582 1.1877748749923878
74 1.0365405978486835 0.3245805280047558 1.6857053220231506 1.224694153343141
75 1.0341606124146197 0.32665632107051634 1.6895829344503088 1.258564055705948
76 1.0317371113204172 0.328619739997201 1.6931331254266195 1.2894026533285932
77 1.0292723738067588 0.33046882571851255 1.6963597584167291 1.3172686584769495
78 1.0267687529119303 0.33220167664388484 1.6992670333646367 1.3422426813341357
79 1.0242286754606986 0.3338164524051946 1.7018594844809267 1.364414675161073
80 1.0216546419282115 0.3353113776431524 1.7041419774960016 1.3838756313882803
81 1.0190492261663495 0.3366847458307827 1.7061197063426565 1.4007121336541943
82 1.0164150749794258 0.3379349231290782 1.7077981892283725 1.415002795589648
83 1.0137549075356982 0.3390603522695385 1.709183264055058 1.4268159074732965
84 1.0110715146007754 0.34005955645767366 1.7102810831414994 1.4362078274418109
85 1.008367757578685 0.34093114329054025 1.7110981072014326 1.443221797941782
86 1.005646567346095 0.34167380868078157 1.7116410985282093 1.4478869670816845
87 1.002910942864969 0.34228634077854636 1.7119171133353295 1.450217462258059
88 1.000163949558844 0.342767623881854 1.711933493200915 1.4502114109226416
89 0.9974087174378915 0.34311664232476546 1.7116978555634328 1.447849839133835
90 0.9946484389580776 0.3433324843316532 1.7112180832158896 1.4430954098003337
91 0.9918863665999522 0.34341434582487235 1.7105023127462105 1.435890996345022
92 0.9891258101530744 0.34336153417161264 1.7095589218728395 1.4261581320687993
93 0.9863701336926033 0.34317347185475083 1.7083965156266827 1.4137954414452725
94 0.9836227522343776 0.3428497000804502 1.7070239113347578 1.3986772616627228
95 0.9808871280575611 0.3423898821855431 1.7054501223556606 1.3806528212877804
96 0.9781667666903244 0.3417938069796033 1.7036843405475612 1.3595465846166146
97 0.9754652125366006 0.34106139199259505 1.701735917424821 1.3351607256276978
98 0.9727860441443936 0.3401926864622999 1.699614343977364 1.3072811889616855
99 0.9701328691090126 0.3391878741580786 1.6973292291461877 1.2756894179303362
100 0.9675093186068601 0.33804727598659867 1.6948902769473138 1.2401824808108737
101 0.9649190415583666 0.33677135235489103 1.692307262250498 1.2006047141535094
102 0.9623656984211648 0.3353607052647361 1.6895900052311903 1.1568935157109774
103 0.9598529546173855 0.33381608011228625 1.6867483445279623 1.1091395940911501
104 0.9573844736020254 0.33213836716548223 1.6837921091521404 1.0576568232953214
105 0.9549639095825271 0.33032860269231873 1.6807310892122391 1.003048893012329
106 0.9525948999032929 0.32838796971223916 1.6775750055325451 0.9462518974793145
107 0.9502810571124045 0.3263177983434994 1.674333478262605 0.8885298091108101
108 0.9480259611817922 0.32411956577861967 1.6710159950267478 0.8314092812815389
109 0.9458331508710509 0.3217948958261799 1.6676318777485784 0.7765602042700255
110 0.9437061134223839 0.31934555758028627 1.6641902474840973 0.7256475730664065
111 0.9416482772593006 0.3167734640495809 1.6606999919247651 0.680185503367551
112 0.9396630025201025 0.31408067008836377 1.6571697307299567 0.6414141989823119
113 0.9377535717474507 0.311269369862916 1.653607781081644 0.6102072335791732
114 0.9359231805417413 0.3083418936734462 1.6500221234677621 0.5870120547638616
115 0.9341749281818977 0.3053007042249675 1.646420367879279 0.5718315157977168
116 0.9325118082566408 0.30214839232625706 1.6428097206595982 0.5642571603503154
117 0.9309366993577016 0.2988876720056856 1.6391969522599799 0.5635556117573293
118 0.929452355889323 0.2955213750422282 1.635588366161717 0.5687909540244335
119 0.9280613989830186 0.2920524449155928 1.6319897691657206 0.5789528424683921
120 0.9267663078149854 0.2884839301703956 1.6284064435400991 0.5930622960812162
121 0.9255694112201778 0.2848189772408757 1.6248431211481476 0.6102410094397144
122 0.9244728793095047 0.2810608227258754 1.621303959438124 0.6297447438128592
123 0.9234787158064799 0.2772127851467608 1.617792520207647 0.6509697743076183
124 0.9225887509461699 0.2732782562123186 1.6143117511576628 0.6734430723512277
125 0.9218046346863236 0.2692606916537289 1.6108639701308674 0.6968048405020474
126 0.9211278305553867 0.265163601639302 1.6074508525112752 0.7207889805194813
127 0.9205596101090997 0.2609905408133513 1.6040734218710386 0.7452045068796597
128 0.9201010481935256 0.2567450981012907 1.6007320441255752 0.7699191972701125
129 0.9197530187738684 0.2524308861917012 1.5974264250591268 0.7948457825688515
130 0.9195161915281813 0.2480515308304825 1.5941556114412605 0.8199304853799381
131 0.9193910292822113 0.2436106600042211 1.59091799580148 0.8451435110513235
132 0.9193777862117267 0.23911189305339134 1.587711324779552 0.8704710391561651
133 0.9194765068594434 0.23455882979020243 1.5845327110408247 0.8959082748229954
134 0.9196870259746337 0.22995503968121347 1.581378648682063 0.9214531528804351
135 0.9200089691802923 0.2253040511799421 1.578245032025826 0.9471003222510943
136 0.9204417544566111 0.22060934128092483 1.5751271776324374 0.9728350651705476
137 0.9209845944303474 0.2158743253354996 1.5720198493821729 0.998626825109303
138 0.9216364994520151 0.2111023472229884 1.5689172864061178 1.024422035945199
139 0.9223962814340265 0.2062966699357546 1.5658132336352015 1.0501359770608105
140 0.9232625583567616 0.2014604666747088 1.5627009746482632 1.0756434515916153
141 0.9242337596747757 0.19659681237203144 1.5595733668204195 1.1007682435189445
142 0.925308132147648 0.1917086758552353 1.5564228780557883 1.1252716237244922
143 0.9264837463033042 0.18679891275737484 1.5532416250106682 1.1488407480995935
144 0.9277585034704801 0.18187025907419876 1.5500214125298315 1.1710787344095526
145 0.9291301435419376 0.17692532503337285 1.5467537742836444 1.191499584362047
146 0.9305962527687914 0.171966590412302 1.5434300134056733 1.209532788334268
147 0.9321542721625122 0.1669964001738737 1.5400412437407942 1.224543792126364
148 0.9338015060923459 0.16201696126145815 1.5365784308029764 1.2358761497645798
149 0.9355351317666362 0.1570303391443966 1.5330324332910406 1.2429172177944252
150 0.9373522079048244 0.15203845680093941 1.5293940426538708 1.2451805378946035
151 0.9392496842066567 0.1470430934744616 1.5256540226832145 1.2423867834017395
152 0.941224410977625 0.1420458842158932 1.5218031481053635 1.2345180607540311
153 0.9432731484387072 0.13704832081419935 1.5178322414144163 1.2218250841369345
154 0.9453925761529434 0.13205175332439495 1.5137322083991198 1.2047837936222743
155 0.947579302516768 0.1270573922511236 1.5094940721854992 1.1840175156099797
156 0.9498298740150956 0.12206631169386796 1.5051090052924718 1.1602105027314478
157 0.9521407850758843 0.11707945331305201 1.5005683601288107 1.134034892285899
158 0.9545084858559565 0.11209763117772925 1.4958636967071197 1.1061018201622586
159 0.9569293912652026 0.10712153675369408 1.4909868096461494 1.0769368348795763
160 0.9593998909076498 0.1021517458798429 1.4859297523287387 1.0469739635544566
161 0.9619165382731164 0.09718859682523988 1.4806849706731142 1.0165616230845131
162 0.9644762267425189 0.09223207036666997 1.4752453917615678 0.9859744818545001
163 0.9670745610059687 0.08728297864950506 1.469603478041219 0.9554264811363818
164 0.9697079087899619 0.0823415222783932 1.4637525167879326 0.9250860998291289
165 0.972372652697041 0.07740783925328366 1.4576861438019586 0.8950888187527248
166 0.9750651980055762 0.07248202291285268 1.4513983554775858 0.8655487978216156
167 0.9777819804961048 0.06756414505718127 1.4448835191765415 0.8365693519455081
168 0.9805194748830676 0.06265428682539881 1.43813638236415 0.8082524948774207
169 0.9832742038695513 0.05775258209556936 1.4311520806254021 0.7807078748151413
170 0.986042748472717 0.05285928150710676 1.4239261451182783 0.7540614073758175
171 0.9888217606121493 0.0479748522084699 1.4164545101674964 0.7284638389525137
172 0.9916079794695797 0.043100141456802826 1.4087335223613944 0.7040993452071513
173 0.9943982547576191 0.038236662421735894 1.4007599532979322 0.6811940675659836
174 0.9971895826007097 0.03338712750910508 1.3925310202157801 0.6600241901704874
175 0.9999791794856563 0.028556512829436016 1.3840444276227584 0.6409227484066374
176 1.0027646448301835 0.02375440800575573 1.3752984517870852 0.6242838459634948
177 1.0055439610666785 0.01900124220835832 1.3662920316703762 0.6105622126212685
178 1.0083165304391972 0.014345593127016231 1.357025820714325 0.6002668273001585
179 1.011084145836642 0.009931099416341804 1.3475012424826 0.5939447414406182
180 1.0138606104319619 0.006313421616782086 1.3377298980817018 0.5921656908894702
181 1.0167310486205827 0.006298123325510666 1.327381775516396 0.5954694125937665
delta: 181 0.22131168855320396 0.25067627738639475
182 1.0170566821148306 0.011204813579772013 1.3127805040385134 0.6013957982623562
delta: 182 0.0436976323684794 0.033865714247321016
183 1.017048221389599 0.01595307923901348 1.2978010020262807 0.6134035578059129
184 1.0167383734286768 0.020662204712530604 1.282401033473478 0.6317040841898504
185 1.0161306985017307 0.025336884778731496 1.2665915266117669 0.6563007947555446
186 1.0152274343235836 0.029973449554429696 1.2503908252064384 0.6869978583024566
187 1.0140292119666465 0.03456846970250699 1.2338172190988363 0.7234086590943761
188 1.0125367769213591 0.039117410786216486 1.2168908181804405 0.7649688992697643
189 1.0107508165666108 0.0436156376397636 1.1996326189614832 0.8109438656519127
190 1.0086720276173413 0.0480586398156761 1.182064390311455 0.8604295112859105
191 1.006301152570867 0.05244219508919056 1.1642086177240967 0.9123526271356778
192 1.0036390028733797 0.056762509479213664 1.146088474052895 0.9654820595873629
193 1.000686476088745 0.061016349818296296 1.1277278043284455 1.0184658321479982
194 0.9974445704629751 0.06520117670848238 1.1091511194099992 1.069904908745556
195 0.9939143985799217 0.06931528233721156 1.0903835960419146 1.1184612106457237
196 0.9900972009318004 0.07335793614179915 1.071451082010791 1.1629791657201372
197 0.9859943715358664 0.07732953951558634 1.0523801238763648 1.2025874110462125
198 0.9816074276233101 0.08123179350611384 1.03319791107484 1.2367509012637967
199 0.976938093074975 0.08506787312402221 1.0139323996661413 1.265263402048026
200 0.9719882722179829 0.08884261751796026 0.9946122675393877 1.2881924928171258
201 0.9667600796262937 0.0925627285562389 0.9752669595948155 1.3058015705223747
202 0.9612558613584189 0.09623697821275004 0.9559267214243445 1.3184717187896768
203 0.9554782185127678 0.09987642147384773 0.936622638290826 1.3266373854324855
204 0.9494300329527856 0.10349461071132379 0.9173866789370997 1.3307404926453468
205 0.9431144956009094 0.1071078054567787 0.8982517442881097 1.3312015994384467
206 0.9365351375510211 0.11073516981249747 0.879251720725741 1.3284042266977367
207 0.9296958642673987 0.11439894787482723 0.8604215373440535 1.3226881931982046
208 0.9226009931568229 0.11812460568936897 0.8417972262795851 1.314348547841524
209 0.9152552948253455 0.12194092666472849 0.8234159848340715 1.303637646662922
210 0.9076640383409633 0.1258800465342691 0.8053162374994962 1.2907687661102865
211 0.8998330408016276 0.12997741389478687 0.7875376954265288 1.2759202702183947
212 0.8917687216009188 0.1342716636961638 0.7701214099872403 1.2592397728655311
213 0.883478161726376 0.13880439377767276 0.7531098163397529 1.2408480051182447
214 0.8749691684213547 0.14361983930814537 0.7365467617333349 1.2208422599646085
215 0.8662503455634628 0.14876444611548645 0.72047751209655 1.1992993804178227
216 0.8573311700663494 0.15428635107990785 0.7049487293597223 1.176278308718071
217 0.8482220745874075 0.1602347855430839 0.6900084104259582 1.1518222417575406
218 0.838934536612693 0.16665942443324536 0.6757057784782685 1.125960452926121
219 0.829481174234081 0.17360970911712922 0.662091114803548 1.0987098498995684
220 0.8198758483938491 0.1811341739802352 0.6492155203056027 1.0700763481411018
221 0.8101337713812437 0.18927980570950753 0.6371305961050897 1.0400561547943645
222 0.8002716211647133 0.19809145976512407 0.625888033271143 1.008637081388735
223 0.7903076604535411 0.20761135137297967 0.6155391047490976 0.9758000425185376
224 0.7802618597308172 0.21787862915344794 0.606134056190692 0.9415209588949389
225 0.7701560222789352 0.22892903058156516 0.5977213979884735 0.905773376318098
226 0.7600139088461589 0.240794610106933 0.5903471073488051 0.8685322526304704
227 0.7498613587693177 0.25350352446637714 0.5840537576996433 0.8297795716051459
228 0.7397264036608188 0.2670798558697482 0.5788796001304011 0.7895127379464376
229 0.7296393685401913 0.28154345260320446 0.5748576294149853 0.7477571138751763
230 0.7196329541918305 0.2969097676876962 0.5720146728947372 0.7045845805701227
231 0.7097422932574436 0.3131896793248123 0.5703705434390902 0.6601406012635259
232 0.7000049712487152 0.3303892813506904 0.5699372971178809 0.6146827527018518
233 0.690461002372866 0.3485096372944953 0.5707186315647705 0.5686336231300082
234 0.681152748938209 0.36754649761306807 0.5727094527627948 0.5226493390502126
235 0.6721247723012621 0.38748998596169976 0.5758956271960107 0.4776997715488598
236 0.6634236030737737 0.4083242665370037 0.5802539241555946 0.43514413281482606
237 0.6550974188366562 0.43002721066674265 0.5857521417073306 0.39676135533901846
238 0.6471956192377177 0.4525700864146358 0.592349400664418 0.3646575917412847
239 0.6397682913193511 0.47591729977586894 0.5999965851435912 0.34094811746074777
240 0.6328655624462612 0.5000262194558496 0.608636906131887 0.32718089315783194
241 0.6265368443598393 0.524847118944577 0.6182065658747427 0.3237146604259367
242 0.62082997956293 0.5503232685708203 0.6286355042349286 0.3294965900785964
243 0.6157903100759867 0.576391206321869 0.6398482126053304 0.34246824719431274
244 0.6114596979916103 0.6029812088419647 0.6517646047614792 0.36028687113393154
245 0.607875536164292 0.6300179732215209 0.6643009360685461 0.38088796855337154
246 0.6050697945418265 0.6574215065136246 0.6773707621179627 0.40271738522091055
247 0.6030654391764376 0.6852002721114269 0.6909708750698493 0.4246685162873705
delta: 247 0.0169370181146839 0.02313579024629366
248 0.6019136769686051 0.7134378215823013 0.7051819773542999 0.4460091804639403
249 0.6016554798777828 0.7417790651891656 0.7196733161268458 0.4665864185884705
250 0.60229325472832 0.7701340076674595 0.7343513719928271 0.4862694716292987
251 0.603820579314858 0.7984144420230908 0.749125145247926 0.50505996148957
252 0.6062224094133722 0.8265353792214079 0.7639070302535923 0.5230436976288239
253 0.6094755545991484 0.8544163156342319 0.7786135601151928 0.5403578853711241
254 0.6135493924364115 0.8819822872615831 0.7931660042188639 0.5571690709790521
255 0.6184067707715667 0.9091646766239319 0.8074908067824024 0.5736583355751611
256 0.624005041087223 0.9359017586862595 0.8215198661085679 0.5900113057142862
257 0.6302971637129625 0.9621389906321742 0.8351906633850499 0.6064113421011446
258 0.6372328274092073 0.9878290657391124 0.8484462568183251 0.6230348199824515
259 0.6447595331821777 1.0129317630634278 0.8612351621906027 0.640047785086647
260 0.6528236022047976 1.0374136314528148 0.8735111436349395 0.657603510327105
261 0.6613710790376276 1.0612475488718722 0.8852329388545443 0.6758406315423234
262 0.670348511686755 1.0844121906723208 0.8963639360682955 0.6948816368519273
263 0.6797036036202532 1.1068914700856072 0.906871846742496 0.7148315182089704
264 0.6893857362070676 1.128673936140145 0.9167283512682342 0.7357764613930349
265 0.6993463673187088 1.1497521848423458 0.9259087570822866 0.7577824046341421
266 0.7095393199981879 1.170122300173266 0.9343916777460523 0.7808933140341563
267 0.7199209734545688 1.1897833300295027 0.9421587323538804 0.8051290042269659
268 0.7304503711227043 1.2087368077972858 0.9491942712745277 0.8304823026344983
269 0.7410892602534618 1.226986323625722 0.9554851297937995 0.8569153311156336
270 0.7518020766458583 1.2445371464583446 0.9610204097051221 0.8843546588912509
271 0.7625558868155137 1.2613958954772748 0.9657912875974934 0.9126850810674069
272 0.7733202983259373 1.2775702583237094 0.9697908481135341 0.9417418229819267
273 0.7840673474233927 1.2930687524607927 0.9730139399757685 0.9713011070693056
274 0.7947713715353206 1.3079005253742482 0.9754570522530358 1.0010693179752543
275 0.8054088727502385 1.3220751892784155 0.9771182084557438 1.030671567809571
276 0.815958377118809 1.3356026860187733 0.9779968761145227 1.059641420500264
277 0.8264002935114417 1.3484931780790668 0.9780938896680382 1.0874149612846558
278 0.8367167748380339 1.3607569619133768 0.977411384696858 1.113334169668667
279 0.8468915836687727 1.3724044001852902 0.9759527417682365 1.1366660603906389
280 0.8569099637325478 1.3834458699338212 0.9737225384400467 1.1566439123130845
281 0.8667585179413474 1.3938917237633792 0.9707265079235896 1.1725331149011267
282 0.8764250940097243 1.4037522621204224 0.9669715036493669 1.183715471534754
283 0.8858986839726796 1.413037548937196 0.962465297525989 1.1897742436365275
284 0.8951692728211128 1.4217570252000025 0.9572161616380623 1.1905544147924365
285 0.9042277539331746 1.4299215564966006 0.9512349756997847 1.1861773575553316
286 0.9130659621270402 1.437541116576193 0.9445328140339359 1.1770044878510706
287 0.921676515824667 1.4446255917490336 0.9371217540353882 1.1635647362931296
288 0.930052745802428 1.4511847862166307 0.9290148617995496 1.1464710035824537
289 0.9381886290696132 1.457228429365407 0.9202261801261746 1.1263474739053227
290 0.9460787293052754 1.462766184844016 0.9107707191172496 1.1037791021219185
291 0.9537181419797411 1.4678076603571588 0.9006644488537698 1.0792842668629927
292 0.961102445428801 1.4723624193235623 0.8899242957354371 1.0533057267918018
293 0.9682276558286822 1.4764399924878073 0.8785681410811342 1.026213497685003
294 0.9750901857580643 1.480049889533953 0.8666148225613183 0.9983142091054193
295 0.9816868071046585 1.4832016107972563 0.8540841389733743 0.9698632019794065
296 0.9880146170288212 1.485904659629106 0.8409968596164311 0.9410771843135772
297 0.9940710073547337 1.488168554210442 0.8273747375120538 0.9121463809934774
298 0.9998536367636989 1.4900028393414906 0.8132405277437406 0.8832458094683053
299 1.0053604056038816 1.4914170980485633 0.7986180114786069 0.8545456944364591
300 1.0105894330895815 1.4924209629821599 0.7835320264835194 0.8262212097473944
301 1.0155390366859762 1.4930241275911182 0.7680085050694004 0.7984617789779894
302 1.0202077134862984 1.4932363570745342 0.7520745205435014 0.7714801172787386
303 1.0245941234089044 1.4930674991206252 0.7357583434066278 0.7455210673412447
304 1.0286970740582118 1.4925274944483087 0.7190895087078417 0.7208700625076209
305 1.032515507108916 1.491626387172561 0.70209889616191 0.6978607206198402
306 1.0360484860870847 1.4903743350182166 0.6848188248415218 0.6768806202582545
307 1.0392951854348336 1.4887816194093457 0.6672831644715195 0.6583737604598733
308 1.0422548807573595 1.4868586554629164 0.6495274655652353 0.6428376636529212
309 1.0449269401622243 1.484616001915854 0.6315891108347474 0.6308127926065906
310 1.047310816610958 1.482064371014603 0.6135074904483414 0.6228623030796838
311 1.0494060412124313 1.4792146383952225 0.5953242037528265 0.6195415549824741
312 1.051212217396081 1.476077852980845 0.5770832899564687 0.6213593687137146
313 1.0527290159110638 1.4726652469211137 0.5588314898755641 0.628736135106155
314 1.0539561706050884 1.4689882455962107 0.5406185400349593 0.6419661253334662
315 1.0548934749439658 1.4650584777053233 0.5224974989660206 0.6611910650983678
316 1.0555407792401328 1.4608877854563282 0.504525103170226 0.6863886651301087
317 1.0558979885652366 1.4564882348695656 0.4867621465172238 0.7173746397943926
318 1.055965061328492 1.4518721262045275 0.4692738713154014 0.7538123105955089
319 1.0557420085005862 1.4470520045101876 0.45213035131001283 0.7952222194353146
320 1.055228893481728 1.4420406702987838 0.4354068357705563 0.8409857121084243
321 1.0544258327104914 1.4368511903472918 0.4191840090440603 0.8903403531671167
322 1.0533329967422957 1.4314969085574847 0.4035481009125506 0.9423701748937298
323 1.0519506121279132 1.4259914569146634 0.38859076097996814 0.9959992225250576
324 1.0502789638907124 1.4203487625492304 0.37440858396481186 1.0500013969348536
325 1.048318397671312 1.414583051619997 0.361102155075448 1.1030407639035975
326 1.0460693255124598 1.4087089036827465 0.34877449787517933 1.1537508277186999
327 1.0435322304056507 1.4027412124996068 0.3375287175709394 1.2008471593116476
328 1.0407076713707735 1.3966952140201168 0.32746483987236236 1.2432494761048305
329 1.0375962898951936 1.3905864965468204 0.3186758057540878 1.2801785066805103
330 1.0341988173029633 1.3844310104262885 0.31124278592897986 1.311199268312977
331 1.0305160831167404 1.378245077113115 0.3052301530826708 1.3362036933124757
332 1.0265490244801103 1.3720453974306555 0.30068063304843695 1.355347853552851
333 1.022298696714106 1.3658490588279835 0.29761127710659663 1.3689695516551943
334 1.0177662850898572 1.3596735414092462 0.2960108927046516 1.3775090083102948
335 1.0129531178894267 1.3535367224858867 0.29583940428999794 1.381445556152774
336 1.007860680965486 1.3474568794017892 0.29702931180703407 1.3812538601381452
337 1.0024906337498218 1.341452690302335 0.29948905224310174 1.3773774778916181
338 0.9968448269996575 1.3355432325620697 0.30310775953760755 1.3702154192339016
339 0.9909253224264538 1.3297479785086948 0.3077607463296217 1.3601173664204846
340 0.9847344143784975 1.324086788053258 0.3133150274728203 1.3473841081025466
341 0.9782746537957133 1.3185798978009469 0.3196343379216911 1.3322707763069874
342 0.9715488746630994 1.3132479061750466 0.32658329956357374 1.3149913438660028
343 0.9645602233688246 1.3081117541967293 0.3340305956605818 1.2957234677376843
344 0.9573121910403865 1.3031927011832165 0.34185117264087483 1.2746131793330964
345 0.9498086483130833 1.298512294064951 0.34992759051896166 1.251779181780402
346 0.9420538847780606 1.2940923315160766 0.3581506914029423 1.2273166713293264
347 0.9340526519755641 1.289954820872791 0.36641976005066923 1.2013006848472143
348 0.9258102106075193 1.2861219275146034 0.37464233371754485 1.1737890268209976
349 0.9173323823573647 1.2826159160581385 0.3827337898898855 1.1448248576745228
350 0.9086256066943472 1.279459082676415 0.3906168100882259 1.1144390450223782
351 0.899697003050759 1.2766736778621286 0.39822079047815034 1.0826523987829617
352 0.8905544387640303 1.274281818935437 0.40548124754591797 1.049477936508449
353 0.8812066031882315 1.2723053916285247 0.4123392499243723 1.014923363378494
354 0.8716630882403518 1.2707659401185851 0.41874089479895 0.9789940096411933
355 0.8619344759003559 1.2696845448428602 0.42463683912570077 0.9416965573873979
356 0.852032432734189 1.269081687572505 0.4299818896501138 0.9030440219418273
357 0.8419698116797433 1.2689771032370103 0.4347346525604093 0.8630626514418452
358 0.8317607611070007 1.2693896180965345 0.4388572414640484 0.8218016968558886
359 0.8214208409733424 1.2703369739852919 0.4423150413861655 0.7793474152002449
360 0.8109671456393448 1.2718356385098708 0.44507652617652127 0.7358432273227054
361 0.8004184325702038 1.2739006013071674 0.44711312680469384 0.6915186482185964
362 0.7897952557136955 1.2765451567579305 0.44839914835318806 0.6467303080250036
363 0.7791201017889371 1.2797806738564783 0.4489117340205423 0.6020186070699463
